timestamp,score,high_score,highest_tile,matrix
2026-01-18T20:48:28.175606,14552,39784,2048,"[[512, 128, 512, 32], [256, 512, 64, 256], [16, 2048, 32, 128], [64, 1024, 16, 256]]"
2026-01-18T20:48:45.271991,7384,39784,1024,"[[1024, 512, 128, 16], [512, 128, 256, 512], [256, 64, 128, 64], [8, 16, 512, 128]]"
2026-01-18T20:49:06.991625,9264,39784,1024,"[[512, 16, 512, 128], [128, 32, 256, 32], [16, 1024, 64, 512], [64, 128, 16, 256]]"
2026-01-18T20:49:39.402726,140412,140412,16384,"[[128, 4096, 128, 256], [16384, 2048, 8192, 512], [2048, 256, 2048, 16384], [256, 8192, 1024, 8192]]"
2026-01-18T20:50:33.736304,2011744,2011744,262144,"[[65536, 32768, 65536, 4096], [131072, 8192, 262144, 16384], [2048, 4096, 16384, 131072], [65536, 16384, 131072, 4096]]"
2026-01-18T20:51:40.830408,31072908,31072908,4194304,"[[1048576, 131072, 4194304, 2097152], [131072, 1048576, 2097152, 262144], [32768, 131072, 262144, 131072], [524288, 65536, 1048576, 524288]]"
2026-01-18T20:52:49.757514,10373532,31072908,1048576,"[[262144, 1048576, 32768, 524288], [32768, 16384, 8192, 262144], [131072, 8192, 1048576, 65536], [65536, 131072, 262144, 32768]]"
2026-01-18T20:53:32.630174,221100,31072908,16384,"[[16384, 1024, 256, 4096], [8192, 512, 16384, 1024], [2048, 8192, 512, 16384], [512, 1024, 256, 8192]]"
2026-01-18T20:54:52.366946,268018444,268018444,33554432,"[[33554432, 2097152, 4194304, 262144], [8388608, 16777216, 1048576, 16777216], [262144, 8388608, 2097152, 4194304], [8388608, 4194304, 262144, 1048576]]"
2026-01-18T20:55:18.477734,26188,268018444,2048,"[[2048, 128, 2048, 256], [1024, 64, 1024, 64], [2048, 1024, 256, 1024], [512, 128, 32, 256]]"
2026-01-18T20:55:44.589710,20292,268018444,2048,"[[512, 64, 2048, 64], [64, 1024, 64, 512], [32, 512, 2048, 256], [16, 256, 1024, 64]]"
2026-01-18T20:55:58.382965,2396,268018444,256,"[[16, 64, 256, 16], [64, 8, 32, 256], [32, 4, 16, 2], [64, 256, 64, 16]]"
2026-01-19T11:04:42.790951,4388,4388,512,"[[256, 8, 256, 128], [32, 256, 64, 16], [256, 512, 256, 8], [4, 64, 128, 16]]"
--,--,--,--,--
2026-01-19T11:05:00.302555,3864,4388,512,"[[512, 64, 256, 16], [256, 32, 8, 128], [128, 16, 4, 16], [64, 128, 8, 256]]"
2026-01-19T11:05:32.044918,50212,50212,4096,"[[4096, 1024, 4096, 256], [2048, 32, 512, 128], [64, 1024, 256, 4096], [32, 256, 128, 2048]]"
2026-01-19T11:06:58.183711,835916740,835916740,67108864,"[[67108864, 8388608, 1048576, 4194304], [16777216, 524288, 33554432, 2097152], [8388608, 67108864, 2097152, 67108864], [524288, 1048576, 8388608, 16777216]]"
2026-01-19T11:07:29.727062,47956,835916740,4096,"[[512, 256, 4096, 1024], [4096, 128, 2048, 64], [2048, 4096, 512, 2048], [512, 32, 256, 1024]]"
2026-01-19T11:07:44.117215,3056,835916740,512,"[[256, 32, 8, 256], [128, 16, 512, 128], [64, 8, 256, 64], [8, 4, 128, 16]]"
2026-01-19T11:08:11.461377,17992,835916740,2048,"[[2048, 512, 1024, 512], [512, 256, 512, 128], [16, 128, 256, 64], [256, 512, 1024, 32]]"
2026-01-19T11:09:09.133502,2215220,835916740,131072,"[[131072, 65536, 8192, 131072], [1024, 8192, 131072, 65536], [8192, 131072, 65536, 8192], [1024, 65536, 16384, 2048]]"
2026-01-19T11:09:40.294330,42624,835916740,4096,"[[2048, 4096, 2048, 4096], [1024, 2048, 512, 64], [512, 1024, 64, 32], [256, 128, 2048, 64]]"
2026-01-19T11:10:22.925671,585876,835916740,65536,"[[32768, 16384, 32768, 16384], [8192, 512, 16384, 65536], [4096, 16384, 2048, 1024], [2048, 4096, 1024, 32768]]"
2026-01-19T11:10:50.905270,24132,835916740,2048,"[[512, 1024, 512, 2048], [32, 256, 2048, 128], [16, 512, 1024, 64], [128, 32, 512, 1024]]"
2026-01-19T11:11:20.789840,24412,835916740,2048,"[[64, 1024, 2048, 256], [2048, 512, 1024, 128], [1024, 128, 512, 32], [128, 16, 64, 512]]"
2026-01-19T11:11:38.733366,2620,835916740,256,"[[64, 128, 256, 128], [128, 64, 128, 256], [16, 4, 64, 128], [4, 128, 32, 8]]"
2026-01-19T11:12:03.979236,14636,835916740,1024,"[[128, 1024, 512, 256], [1024, 64, 1024, 128], [64, 8, 256, 1024], [512, 64, 128, 512]]"
2026-01-19T11:12:46.392185,681908,835916740,65536,"[[32768, 65536, 8192, 32768], [8192, 32768, 65536, 16384], [4096, 8192, 512, 8192], [2048, 4096, 16384, 32768]]"
2026-01-19T11:14:05.248830,24550840,835916740,2097152,"[[65536, 2097152, 32768, 524288], [1048576, 262144, 2097152, 32768], [524288, 65536, 262144, 1048576], [131072, 16384, 65536, 524288]]"
2026-01-19T11:15:22.038008,724384416,835916740,67108864,"[[16777216, 2097152, 67108864, 2097152], [4194304, 67108864, 33554432, 1048576], [2097152, 8388608, 2097152, 67108864], [524288, 4194304, 16777216, 33554432]]"
2026-01-19T11:15:47.084530,21604,835916740,2048,"[[512, 2048, 128, 16], [128, 256, 2048, 512], [32, 64, 1024, 256], [16, 32, 512, 1024]]"
2026-01-19T11:16:24.263456,147984,835916740,16384,"[[1024, 16384, 8192, 2048], [128, 512, 4096, 512], [4096, 16384, 256, 128], [256, 4096, 1024, 2048]]"
2026-01-19T11:16:45.977747,5108,835916740,512,"[[16, 256, 64, 256], [8, 128, 8, 512], [512, 16, 256, 8], [256, 8, 64, 32]]"
2026-01-19T11:17:27.569931,197192,835916740,16384,"[[8192, 4096, 8192, 16384], [4096, 2048, 16384, 1024], [2048, 1024, 8192, 512], [1024, 512, 4096, 128]]"
2026-01-19T11:17:48.197174,7788,835916740,1024,"[[32, 1024, 64, 512], [64, 512, 32, 128], [32, 256, 512, 64], [16, 64, 8, 16]]"
2026-01-19T11:18:03.639021,2568,835916740,256,"[[64, 256, 8, 64], [4, 8, 2, 32], [64, 256, 128, 256], [8, 2, 16, 128]]"
2026-01-19T11:18:27.457050,12752,835916740,2048,"[[512, 256, 1024, 256], [256, 32, 2048, 16], [128, 16, 128, 32], [64, 1024, 64, 128]]"
2026-01-19T11:19:06.929792,410352,835916740,32768,"[[4096, 32768, 4096, 32768], [2048, 4096, 16384, 2048], [512, 16384, 32768, 512], [16384, 2048, 1024, 4096]]"
2026-01-19T11:19:32.441474,38412,835916740,4096,"[[512, 128, 4096, 2048], [128, 4096, 2048, 512], [256, 2048, 512, 2048], [32, 256, 64, 1024]]"
2026-01-19T11:20:10.023584,174112,835916740,16384,"[[128, 4096, 8192, 4096], [16384, 1024, 128, 2048], [4096, 512, 16384, 256], [1024, 256, 4096, 128]]"
2026-01-19T11:20:43.689292,109604,835916740,8192,"[[128, 4096, 64, 2048], [8192, 128, 2048, 8192], [4096, 256, 128, 256], [1024, 128, 8192, 64]]"
2026-01-19T11:21:19.647915,170188,835916740,16384,"[[8192, 512, 16384, 512], [2048, 128, 1024, 256], [128, 8192, 16384, 128], [4096, 512, 4096, 8192]]"
2026-01-19T11:21:44.325835,15540,835916740,1024,"[[1024, 128, 1024, 256], [512, 1024, 512, 128], [1024, 512, 256, 64], [64, 256, 128, 16]]"
2026-01-19T11:22:31.907405,1290564,835916740,131072,"[[8192, 32768, 4096, 131072], [131072, 8192, 1024, 16384], [65536, 4096, 65536, 8192], [16384, 65536, 2048, 4096]]"
2026-01-19T11:22:43.984097,1508,835916740,256,"[[32, 128, 16, 2], [4, 8, 2, 4], [8, 64, 256, 8], [128, 32, 64, 4]]"
2026-01-19T11:23:01.728134,4792,835916740,512,"[[512, 128, 32, 256], [256, 64, 8, 32], [512, 256, 32, 4], [32, 8, 4, 128]]"
2026-01-19T11:23:17.159440,1876,835916740,256,"[[16, 128, 256, 32], [128, 16, 128, 16], [64, 4, 2, 8], [32, 16, 64, 4]]"
2026-01-19T11:23:30.493551,1612,835916740,256,"[[128, 16, 256, 8], [16, 8, 64, 4], [128, 16, 8, 32], [32, 8, 4, 128]]"
2026-01-19T11:24:05.600514,134936,835916740,8192,"[[512, 2048, 8192, 1024], [128, 8192, 2048, 8192], [8192, 4096, 128, 1024], [4096, 512, 64, 2048]]"
2026-01-19T11:24:27.618122,5596,835916740,512,"[[32, 512, 16, 256], [128, 16, 512, 16], [64, 8, 64, 8], [8, 64, 32, 256]]"
2026-01-19T11:25:08.617379,1393168,835916740,131072,"[[8192, 131072, 65536, 8192], [4096, 65536, 16384, 2048], [2048, 131072, 65536, 8192], [32768, 65536, 8192, 4096]]"
2026-01-19T11:25:35.749961,33508,835916740,4096,"[[256, 2048, 4096, 256], [4096, 256, 1024, 2048], [512, 128, 512, 256], [256, 1024, 256, 1024]]"
2026-01-19T11:26:43.361254,384055772,835916740,33554432,"[[8388608, 2097152, 4194304, 33554432], [33554432, 8388608, 2097152, 8388608], [16777216, 1048576, 524288, 4194304], [2097152, 262144, 33554432, 524288]]"
2026-01-19T11:27:04.046384,3176,835916740,256,"[[256, 128, 256, 128], [128, 16, 128, 64], [32, 256, 64, 16], [64, 128, 4, 8]]"
2026-01-19T11:29:01.989440,4602500180956,4602500180956,549755813888,"[[274877906944, 549755813888, 34359738368, 274877906944], [137438953472, 34359738368, 17179869184, 549755813888], [68719476736, 17179869184, 68719476736, 274877906944], [17179869184, 4294967296, 17179869184, 68719476736]]"
2026-01-19T11:29:43.152348,648400,4602500180956,65536,"[[65536, 32768, 4096, 16384], [32768, 8192, 512, 4096], [4096, 32768, 2048, 8192], [2048, 16384, 65536, 4096]]"
2026-01-19T11:30:54.936336,635911880,4602500180956,67108864,"[[33554432, 67108864, 8388608, 67108864], [16777216, 4194304, 2097152, 16777216], [8388608, 2097152, 4194304, 8388608], [524288, 1048576, 2097152, 33554432]]"
2026-01-19T11:31:15.601809,10976,4602500180956,1024,"[[32, 512, 64, 1024], [1024, 128, 16, 32], [512, 64, 8, 16], [256, 512, 32, 128]]"
2026-01-19T11:31:27.553262,1416,4602500180956,256,"[[16, 2, 4, 128], [4, 256, 2, 32], [2, 8, 128, 4], [64, 128, 16, 2]]"
2026-01-19T11:31:49.020757,6140,4602500180956,512,"[[32, 512, 256, 64], [256, 16, 32, 16], [64, 512, 16, 8], [512, 128, 32, 4]]"
2026-01-19T11:32:49.119732,12975436,4602500180956,1048576,"[[131072, 524288, 1048576, 262144], [524288, 32768, 524288, 65536], [262144, 1048576, 131072, 16384], [65536, 524288, 16384, 32768]]"
2026-01-19T11:33:20.169599,56720,4602500180956,8192,"[[512, 1024, 512, 2048], [128, 4096, 256, 1024], [2048, 8192, 64, 512], [512, 4096, 128, 2048]]"
2026-01-19T11:33:38.999591,2920,4602500180956,256,"[[16, 64, 256, 128], [256, 8, 16, 32], [32, 256, 2, 16], [128, 32, 8, 64]]"
2026-01-19T11:34:05.208922,35800,4602500180956,4096,"[[512, 4096, 512, 256], [64, 1024, 64, 128], [256, 128, 4096, 512], [1024, 64, 1024, 128]]"
2026-01-19T11:34:24.311855,5316,4602500180956,512,"[[256, 4, 64, 512], [128, 512, 8, 256], [64, 256, 4, 32], [256, 32, 64, 16]]"
2026-01-19T11:34:59.825546,184352,4602500180956,16384,"[[4096, 16384, 8192, 256], [1024, 8192, 1024, 16384], [256, 2048, 16384, 1024], [128, 1024, 8192, 2048]]"
2026-01-19T11:35:58.303284,911128,4602500180956,65536,"[[1024, 4096, 65536, 32768], [65536, 2048, 32768, 2048], [16384, 65536, 2048, 1024], [4096, 16384, 512, 8192]]"
2026-01-19T11:36:52.307961,2520660,4602500180956,262144,"[[16384, 131072, 262144, 131072], [8192, 32768, 131072, 65536], [32768, 8192, 32768, 2048], [131072, 4096, 16384, 32768]]"
2026-01-19T11:37:34.226825,100212,4602500180956,16384,"[[1024, 8192, 2048, 16384], [256, 2048, 1024, 4096], [128, 1024, 8192, 2048], [2048, 4096, 1024, 256]]"
2026-01-19T11:37:52.917137,4448,4602500180956,512,"[[8, 128, 512, 32], [4, 16, 4, 256], [512, 8, 128, 64], [16, 512, 64, 16]]"
2026-01-19T11:38:05.175803,1784,4602500180956,256,"[[128, 16, 8, 32], [64, 128, 2, 4], [32, 256, 8, 16], [256, 4, 2, 128]]"
2026-01-19T11:38:40.227868,172728,4602500180956,32768,"[[512, 2048, 32768, 8192], [4096, 512, 8192, 4096], [1024, 256, 1024, 2048], [4096, 512, 8192, 1024]]"
2026-01-19T11:39:03.611409,8968,4602500180956,1024,"[[8, 512, 1024, 128], [1024, 128, 512, 64], [64, 16, 256, 16], [32, 8, 128, 256]]"
2026-01-19T11:39:20.087334,2704,4602500180956,256,"[[256, 64, 128, 256], [128, 256, 16, 128], [64, 8, 2, 16], [16, 4, 16, 64]]"
2026-01-19T11:39:55.347615,242996,4602500180956,32768,"[[4096, 32768, 16384, 8192], [2048, 16384, 8192, 4096], [1024, 2048, 4096, 1024], [16384, 4096, 512, 256]]"
2026-01-19T11:40:32.539032,183220,4602500180956,16384,"[[16384, 8192, 16384, 4096], [4096, 1024, 8192, 256], [2048, 256, 1024, 128], [8192, 16384, 256, 2048]]"
2026-01-19T11:41:04.558700,26924,4602500180956,2048,"[[1024, 128, 2048, 1024], [512, 2048, 1024, 2048], [128, 1024, 512, 1024], [64, 16, 128, 512]]"
2026-01-19T11:41:48.621310,576344,4602500180956,65536,"[[32768, 65536, 4096, 65536], [4096, 32768, 2048, 8192], [8192, 2048, 1024, 4096], [16384, 8192, 2048, 16384]]"
2026-01-19T11:42:33.201348,428256,4602500180956,32768,"[[32768, 512, 2048, 8192], [8192, 32768, 16384, 4096], [2048, 16384, 4096, 2048], [1024, 4096, 16384, 8192]]"
2026-01-19T11:43:24.525019,3427380,4602500180956,262144,"[[8192, 131072, 2048, 8192], [262144, 8192, 131072, 262144], [131072, 16384, 262144, 65536], [32768, 8192, 2048, 8192]]"
2026-01-19T11:44:27.263720,5897592,4602500180956,524288,"[[524288, 131072, 524288, 131072], [131072, 16384, 131072, 65536], [65536, 4096, 65536, 32768], [131072, 16384, 262144, 8192]]"
2026-01-19T11:44:42.281433,2168,4602500180956,256,"[[128, 256, 64, 16], [32, 128, 8, 2], [256, 32, 128, 16], [2, 64, 2, 4]]"
2026-01-19T11:45:18.367913,362272,4602500180956,32768,"[[32768, 16384, 32768, 4096], [16384, 32768, 1024, 2048], [2048, 16384, 4096, 512], [512, 8192, 1024, 4096]]"
2026-01-19T11:45:42.034509,9020,4602500180956,1024,"[[256, 1024, 256, 512], [64, 512, 64, 256], [32, 128, 32, 64], [128, 512, 64, 8]]"
2026-01-19T13:46:02.615458,2416,2416,256,"[[64, 256, 32, 128], [2, 32, 256, 8], [128, 16, 64, 4], [8, 2, 32, 64]]"
2026-01-19T13:46:24.504928,10872,10872,1024,"[[512, 128, 1024, 512], [256, 64, 512, 64], [64, 32, 256, 16], [1024, 256, 32, 8]]"
2026-01-19T13:46:41.645631,2404,10872,256,"[[128, 64, 256, 64], [64, 4, 64, 16], [16, 2, 128, 2], [32, 256, 64, 16]]"
2026-01-19T13:46:53.338023,952,10872,128,"[[128, 64, 32, 128], [64, 32, 16, 64], [16, 2, 8, 16], [64, 16, 4, 128]]"
--,--,--,--,--
2026-01-19T13:48:06.902416,137373256,137373256,16777216,"[[2097152, 8388608, 524288, 4194304], [524288, 4194304, 1048576, 16777216], [2097152, 524288, 262144, 1048576], [262144, 8388608, 4194304, 131072]]"
2026-01-19T13:49:02.124573,3438508,137373256,262144,"[[262144, 65536, 131072, 262144], [65536, 32768, 8192, 131072], [4096, 65536, 262144, 65536], [131072, 16384, 2048, 32768]]"
2026-01-19T13:49:49.219481,6363616,137373256,524288,"[[262144, 4096, 8192, 524288], [32768, 262144, 4096, 262144], [8192, 65536, 524288, 131072], [262144, 32768, 16384, 32768]]"
2026-01-19T13:50:08.643617,7792,137373256,1024,"[[512, 128, 512, 256], [256, 32, 256, 64], [8, 1024, 32, 256], [16, 512, 64, 32]]"
2026-01-19T13:50:31.427243,7672,137373256,1024,"[[128, 256, 64, 256], [64, 16, 32, 64], [32, 512, 1024, 512], [8, 64, 512, 128]]"
2026-01-19T13:50:51.016655,3616,137373256,256,"[[256, 8, 256, 8], [8, 256, 16, 256], [256, 64, 4, 64], [128, 8, 2, 4]]"
2026-01-19T13:51:51.013406,17764808,137373256,2097152,"[[262144, 524288, 2097152, 524288], [131072, 262144, 1048576, 262144], [65536, 131072, 524288, 131072], [131072, 1048576, 262144, 16384]]"
2026-01-19T13:52:29.113245,282392,137373256,32768,"[[2048, 32768, 8192, 2048], [512, 4096, 512, 1024], [2048, 32768, 2048, 512], [256, 8192, 16384, 8192]]"
2026-01-19T13:53:22.461073,10294368,137373256,1048576,"[[16384, 131072, 1048576, 524288], [1048576, 65536, 524288, 32768], [65536, 32768, 16384, 65536], [524288, 16384, 65536, 32768]]"
2026-01-19T13:53:38.510332,3572,137373256,512,"[[512, 64, 128, 256], [256, 32, 16, 32], [128, 16, 8, 16], [16, 4, 32, 256]]"
2026-01-19T13:54:13.604795,36948,137373256,4096,"[[4096, 512, 1024, 4096], [512, 256, 128, 1024], [256, 128, 256, 128], [1024, 32, 128, 512]]"
2026-01-19T13:54:27.340382,1740,137373256,256,"[[128, 256, 32, 256], [64, 16, 4, 64], [32, 8, 64, 32], [16, 128, 4, 16]]"
2026-01-19T13:55:16.849549,824856,137373256,131072,"[[32768, 8192, 131072, 8192], [16384, 32768, 65536, 32768], [8192, 16384, 8192, 4096], [4096, 8192, 4096, 1024]]"
2026-01-19T13:56:47.245530,14619538324,14619538324,1073741824,"[[33554432, 1073741824, 67108864, 1073741824], [1073741824, 536870912, 33554432, 67108864], [536870912, 67108864, 536870912, 33554432], [33554432, 536870912, 134217728, 8388608]]"
2026-01-19T13:57:10.881127,7072,14619538324,512,"[[512, 256, 512, 16], [256, 512, 256, 64], [16, 256, 16, 8], [256, 128, 8, 128]]"
2026-01-19T13:58:43.416417,41749373116,41749373116,4294967296,"[[2147483648, 268435456, 536870912, 2147483648], [1073741824, 134217728, 33554432, 4294967296], [67108864, 268435456, 4294967296, 1073741824], [33554432, 134217728, 1073741824, 67108864]]"
2026-01-22T10:12:38.422188,1534,1534,256,"[[16, 256, 4, 16], [4, 32, 16, 8], [32, 4, 256, 1]]"
2026-01-22T10:12:50.720914,1160,1534,256,"[[8, 16, 128, 32], [4, 256, 4, 16], [2, 128, 2, 8]]"
2026-01-22T10:13:03.022809,1100,1534,128,"[[32, 128, 2, 128], [16, 32, 128, 32], [8, 1, 8, 16]]"
2026-01-22T10:13:15.119683,1148,1534,128,"[[128, 16, 1, 128], [64, 128, 2, 4], [16, 8, 128, 32]]"
2026-01-22T10:13:23.431836,208,1534,64,"[[8, 64, 16, 4], [4, 8, 4, 2], [2, 32, 16, 4]]"
2026-01-22T10:13:33.012486,446,1534,64,"[[64, 8, 32, 8], [16, 64, 8, 2], [64, 32, 4, 8]]"
2026-01-22T10:13:51.689487,574,574,128,"[[128, 4, 2, 4], [64, 2, 1, 2], [16, 64, 32, 16]]"
2026-01-22T10:14:46.721923,3112,3112,512,"[[32, 512, 256, 128], [16, 256, 64, 16], [8, 32, 16, 2]]"
2026-01-22T10:14:55.043786,764,3112,128,"[[8, 128, 8, 128], [4, 32, 4, 32], [8, 16, 64, 128]]"
2026-01-22T10:18:08.482345,10014084,10014084,1048576,"[[262144, 32768, 1048576, 16384], [131072, 8192, 32768, 131072], [8192, 65536, 524288, 65536], [4096, 524288, 262144, 1048576], [65536, 16384, 131072, 524288]]"
2026-01-22T10:18:52.371468,48184,10014084,4096,"[[2048, 4096, 2048, 512], [512, 2048, 64, 1024], [256, 4096, 256, 16], [4096, 2048, 64, 1024], [128, 512, 16, 32]]"
2026-01-22T10:19:14.501964,3168,10014084,256,"[[256, 32, 256, 4], [128, 4, 32, 128], [32, 256, 128, 64], [64, 128, 64, 16], [4, 64, 8, 2]]"
2026-01-22T10:49:13.404829,2700971784410840748742901699062174407615456036368830274402989830652831899034379409108138672797836327824038832,2700971784410840748742901699062174407615456036368830274402989830652831899034379409108138672797836327824038832,146783911423364576743092537299333564210980159306769991919205685720763064069663027716481187399048043939495936,"[[36695977855841144185773134324833391052745039826692497979801421430190766017415756929120296849762010984873984, 18347988927920572092886567162416695526372519913346248989900710715095383008707878464560148424881005492436992, 9173994463960286046443283581208347763186259956673124494950355357547691504353939232280074212440502746218496, 36695977855841144185773134324833391052745039826692497979801421430190766017415756929120296849762010984873984, 18347988927920572092886567162416695526372519913346248989900710715095383008707878464560148424881005492436992], [18347988927920572092886567162416695526372519913346248989900710715095383008707878464560148424881005492436992, 36695977855841144185773134324833391052745039826692497979801421430190766017415756929120296849762010984873984, 1146749307995035755805410447651043470398282494584140561868794419693461438044242404035009276555062843277312, 18347988927920572092886567162416695526372519913346248989900710715095383008707878464560148424881005492436992, 36695977855841144185773134324833391052745039826692497979801421430190766017415756929120296849762010984873984], [2293498615990071511610820895302086940796564989168281123737588839386922876088484808070018553110125686554624, 9173994463960286046443283581208347763186259956673124494950355357547691504353939232280074212440502746218496, 73391955711682288371546268649666782105490079653384995959602842860381532034831513858240593699524021969747968, 36695977855841144185773134324833391052745039826692497979801421430190766017415756929120296849762010984873984, 73391955711682288371546268649666782105490079653384995959602842860381532034831513858240593699524021969747968], [573374653997517877902705223825521735199141247292070280934397209846730719022121202017504638277531421638656, 2293498615990071511610820895302086940796564989168281123737588839386922876088484808070018553110125686554624, 146783911423364576743092537299333564210980159306769991919205685720763064069663027716481187399048043939495936, 4586997231980143023221641790604173881593129978336562247475177678773845752176969616140037106220251373109248, 573374653997517877902705223825521735199141247292070280934397209846730719022121202017504638277531421638656], [73391955711682288371546268649666782105490079653384995959602842860381532034831513858240593699524021969747968, 4586997231980143023221641790604173881593129978336562247475177678773845752176969616140037106220251373109248, 73391955711682288371546268649666782105490079653384995959602842860381532034831513858240593699524021969747968, 9173994463960286046443283581208347763186259956673124494950355357547691504353939232280074212440502746218496, 146783911423364576743092537299333564210980159306769991919205685720763064069663027716481187399048043939495936], [36695977855841144185773134324833391052745039826692497979801421430190766017415756929120296849762010984873984, 146783911423364576743092537299333564210980159306769991919205685720763064069663027716481187399048043939495936, 9173994463960286046443283581208347763186259956673124494950355357547691504353939232280074212440502746218496, 2293498615990071511610820895302086940796564989168281123737588839386922876088484808070018553110125686554624, 73391955711682288371546268649666782105490079653384995959602842860381532034831513858240593699524021969747968], [9173994463960286046443283581208347763186259956673124494950355357547691504353939232280074212440502746218496, 18347988927920572092886567162416695526372519913346248989900710715095383008707878464560148424881005492436992, 4586997231980143023221641790604173881593129978336562247475177678773845752176969616140037106220251373109248, 1146749307995035755805410447651043470398282494584140561868794419693461438044242404035009276555062843277312, 2293498615990071511610820895302086940796564989168281123737588839386922876088484808070018553110125686554624]]"
2026-01-22T19:46:56.979909,73372652,73372652,4194304,"[[524288, 4194304, 1048576, 16384, 131072], [131072, 32768, 524288, 2097152, 1048576], [16384, 262144, 65536, 262144, 524288], [8192, 131072, 8192, 32768, 2097152], [32768, 2097152, 524288, 2097152, 262144], [16384, 131072, 65536, 1048576, 65536], [4096, 16384, 32768, 262144, 8192]]"
2026-01-22T19:56:56.586376,129276,129276,8192,"[[512, 1024, 8192, 1024, 4096], [2048, 128, 1024, 512, 1024], [1024, 2048, 512, 128, 512], [2048, 1024, 256, 64, 256], [128, 512, 64, 32, 128]]"
2026-01-22T19:57:55.377666,4100,4100,256,"[[256, 32, 256, 64], [128, 16, 128, 32], [16, 8, 16, 128], [4, 16, 4, 32]]"
2026-01-22T19:59:00.435624,9732,9732,1024,"[[256, 16, 1024, 128], [64, 256, 64, 256], [32, 128, 32, 64], [16, 8, 16, 4]]"
2026-01-22T20:07:02.315998,1834267484,1834267484,134217728,"[[4194304, 67108864, 4194304, 134217728, 67108864], [33554432, 16777216, 2097152, 16777216, 33554432], [16777216, 524288, 262144, 1048576, 8388608], [2097152, 16777216, 2097152, 262144, 1048576], [33554432, 8388608, 1048576, 16777216, 262144], [2097152, 4194304, 524288, 4194304, 16777216], [1048576, 524288, 131072, 2097152, 524288]]"
2026-01-22T20:13:48.603604,140170288,1834267484,8388608,"[[2097152, 65536, 8388608, 1048576, 4194304], [524288, 32768, 1048576, 131072, 2097152], [4194304, 262144, 65536, 2097152, 262144], [131072, 1048576, 4194304, 524288, 131072], [1048576, 262144, 524288, 4194304, 2097152], [65536, 16384, 32768, 524288, 1048576], [32768, 262144, 16384, 65536, 131072]]"
2026-01-22T20:20:30.502467,12100560,1834267484,524288,"[[262144, 131072, 524288, 4096, 1024], [131072, 4096, 65536, 2048, 262144], [8192, 131072, 4096, 524288, 131072], [4096, 524288, 8192, 262144, 16384], [2048, 65536, 2048, 16384, 8192], [65536, 16384, 1024, 4096, 65536], [16384, 8192, 32768, 2048, 8192]]"
